City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
204,sao gabriel da cachoeira,-0.1303,-67.0892,25.24,86,96,0.8,BR,1704670523
205,ta`u,-14.2336,-169.5144,28.15,79,77,5.02,AS,1704670524
206,sabang,5.8933,95.3214,25.8,91,100,11.13,ID,1704670524
207,villa gesell,-37.2639,-56.973,20.59,88,73,4.93,AR,1704670524
208,nur-sultan,51.1801,71.446,-0.03,93,75,13.0,KZ,1704670487
209,mata-utu,-13.2816,-176.1745,28.78,74,99,3.96,WF,1704670524
210,kamar mushani,32.8439,71.3669,11.09,46,28,1.13,PK,1704670524
211,alofi,-19.0595,-169.9187,25.94,94,21,1.54,NU,1704670305
212,arvayheer,46.2639,102.775,-11.0,89,87,2.32,MN,1704670524
213,toliara,-23.35,43.6667,25.95,85,6,1.5,MG,1704670524
214,zhezqazghan,47.7833,67.7667,-0.68,93,100,11.0,KZ,1704670524
215,korla,41.7597,86.1469,-6.41,71,19,1.73,CN,1704670525
216,buta,2.7858,24.73,19.19,45,21,0.44,CD,1704670525
217,krasnaya yaruga,50.8008,35.6583,-16.28,88,100,6.08,RU,1704670525
218,swift current,50.2834,-107.8014,-13.55,85,20,3.6,CA,1704670402
219,bayanhongor,46.7167,100.1167,-14.25,92,100,1.07,MN,1704670525
220,kouango,4.9934,19.9619,23.63,25,4,0.72,CF,1704670525
221,saalfelden am steinernen meer,47.4268,12.848,-4.06,98,100,0.77,AT,1704670525
222,hede,33.7681,120.2517,1.08,68,79,1.92,CN,1704670525
223,sitka,57.0531,-135.33,3.94,56,100,8.23,US,1704670525
224,sosnovo-ozerskoye,52.5249,111.5418,-24.68,99,95,3.04,RU,1704670525
225,itaituba,-4.2761,-55.9836,23.27,98,91,1.11,BR,1704670482
226,lamar,33.6668,-95.5836,12.95,38,0,5.14,US,1704670525
227,runaway bay,18.4596,-77.3357,25.84,85,18,5.06,JM,1704670526
228,chibougamau,49.9168,-74.3659,-12.21,79,100,3.09,CA,1704670526
229,joaima,-16.6542,-41.0306,23.5,99,100,1.2,BR,1704670526
230,juneau,58.3019,-134.4197,-2.0,90,100,1.54,US,1704670526
231,el abiodh sidi cheikh,32.893,0.5484,6.23,32,19,2.19,DZ,1704670526
232,kirkwood,38.5834,-90.4068,3.17,76,68,0.89,US,1704670526
233,bontang,0.1333,117.5,26.0,85,100,2.29,ID,1704670526
234,susuman,62.7833,148.1667,-38.34,98,97,1.34,RU,1704670526
235,aasiaat,68.7098,-52.8699,-10.5,75,100,5.43,GL,1704670526
236,utrik,11.2278,169.8474,26.76,68,36,8.17,MH,1704670526
